time_sec,utc,orion_x_km,orion_y_km,orion_z_km,orion_vx_km_s,orion_vy_km_s,orion_vz_km_s,moon_x_km,moon_y_km,moon_z_km,phase,event,source
132361.933,2026-04-03T14:43:39.017000Z,-80055.988472393,-114008.113923904,-63115.173290330,-0.545380131464,-1.565366414272,-0.855461927876,,,,TransLunarCoast,None,NASA_AROW_OEM
132601.933,2026-04-03T14:47:39.017000Z,-80186.624731360,-114383.436632218,-63320.282000692,-0.543257802338,-1.562325452333,-0.853778793570,,,,TransLunarCoast,None,NASA_AROW_OEM
132841.933,2026-04-03T14:51:39.017000Z,-80316.753383134,-114758.031397532,-63524.987812608,-0.541150043538,-1.559300196815,-0.852104426356,,,,TransLunarCoast,None,NASA_AROW_OEM
133081.933,2026-04-03T14:55:39.017000Z,-80446.377904548,-115131.901970903,-63729.292819806,-0.539056688451,-1.556290494050,-0.850438739982,,,,TransLunarCoast,None,NASA_AROW_OEM
133321.933,2026-04-03T14:59:39.017000Z,-80575.501732764,-115505.052066769,-63933.199095461,-0.536977573116,-1.553296192528,-0.848781649416,,,,TransLunarCoast,None,NASA_AROW_OEM
133561.933,2026-04-03T15:03:39.017000Z,-80704.128265909,-115877.485363459,-64136.708692481,-0.534912536178,-1.550317142860,-0.847133070822,,,,TransLunarCoast,None,NASA_AROW_OEM
133801.933,2026-04-03T15:07:39.017000Z,-80832.260863690,-116249.205503701,-64339.823643797,-0.532861418826,-1.547353197739,-0.845492921535,,,,TransLunarCoast,None,NASA_AROW_OEM
134041.933,2026-04-03T15:11:39.017000Z,-80959.902848001,-116620.216095111,-64542.545962638,-0.530824064751,-1.544404211898,-0.843861120047,,,,TransLunarCoast,None,NASA_AROW_OEM
134281.933,2026-04-03T15:15:39.017000Z,-81087.057503517,-116990.520710688,-64744.877642810,-0.528800320087,-1.541470042079,-0.842237585979,,,,TransLunarCoast,None,NASA_AROW_OEM
134521.933,2026-04-03T15:19:39.017000Z,-81213.728078272,-117360.122889283,-64946.820658958,-0.526790033370,-1.538550546995,-0.840622240064,,,,TransLunarCoast,None,NASA_AROW_OEM
134761.933,2026-04-03T15:23:39.017000Z,-81339.917784235,-117729.026136071,-65148.376966836,-0.524793055485,-1.535645587292,-0.839015004125,,,,TransLunarCoast,None,NASA_AROW_OEM
135001.933,2026-04-03T15:27:39.017000Z,-81465.629797861,-118097.233923012,-65349.548503565,-0.522809239622,-1.532755025519,-0.837415801058,,,,TransLunarCoast,None,NASA_AROW_OEM
135191.718,2026-04-03T15:30:48.802000Z,-81563.846624000,-118388.861768000,-65508.035974000,-0.521226668000,-1.530496067000,-0.836125080000,,,,TransLunarCoast,None,NASA_AROW_OEM
135431.718,2026-04-03T15:34:48.802000Z,-81688.705498078,-118755.836726475,-65708.515636543,-0.519266088293,-1.527630935268,-0.834540084546,,,,TransLunarCoast,None,NASA_AROW_OEM
135671.718,2026-04-03T15:38:48.802000Z,-81813.095367491,-119122.125738845,-65908.615840437,-0.517318272539,-1.524779827550,-0.832962912317,,,,TransLunarCoast,None,NASA_AROW_OEM
135911.718,2026-04-03T15:42:48.802000Z,-81937.019278929,-119487.732155172,-66108.338454453,-0.515383082262,-1.521942613302,-0.831393490101,,,,TransLunarCoast,None,NASA_AROW_OEM
136151.718,2026-04-03T15:46:48.802000Z,-82060.480246099,-119852.659294399,-66307.685329906,-0.513460381081,-1.519119163726,-0.829831745670,,,,TransLunarCoast,None,NASA_AROW_OEM
136391.718,2026-04-03T15:50:48.802000Z,-82183.481250224,-120216.910444763,-66506.658300894,-0.511550034672,-1.516309351737,-0.828277607764,,,,TransLunarCoast,None,NASA_AROW_OEM
136631.718,2026-04-03T15:54:48.802000Z,-82306.025240534,-120580.488864204,-66705.259184528,-0.509651910728,-1.513513051938,-0.826731006071,,,,TransLunarCoast,None,NASA_AROW_OEM
136871.718,2026-04-03T15:58:48.802000Z,-82428.115134739,-120943.397780765,-66903.489781153,-0.507765878916,-1.510730140589,-0.825191871214,,,,TransLunarCoast,None,NASA_AROW_OEM
137111.718,2026-04-03T16:02:48.802000Z,-82549.753819508,-121305.640392989,-67101.351874578,-0.505891810848,-1.507960495574,-0.823660134732,,,,TransLunarCoast,None,NASA_AROW_OEM
137351.718,2026-04-03T16:06:48.802000Z,-82670.944150921,-121667.219870302,-67298.847232288,-0.504029580035,-1.505203996383,-0.822135729069,,,,TransLunarCoast,None,NASA_AROW_OEM
137591.718,2026-04-03T16:10:48.802000Z,-82791.688954930,-122028.139353399,-67495.977605660,-0.502179061858,-1.502460524075,-0.820618587550,,,,TransLunarCoast,None,NASA_AROW_OEM
137831.718,2026-04-03T16:14:48.802000Z,-82911.991027796,-122388.401954613,-67692.744730177,-0.500340133528,-1.499729961256,-0.819108644376,,,,TransLunarCoast,None,NASA_AROW_OEM
138071.718,2026-04-03T16:18:48.802000Z,-83031.853136528,-122748.010758287,-67889.150325630,-0.498512674055,-1.497012192053,-0.817605834602,,,,TransLunarCoast,None,NASA_AROW_OEM
138311.718,2026-04-03T16:22:48.802000Z,-83151.278019308,-123106.968821134,-68085.196096327,-0.496696564213,-1.494307102087,-0.816110094123,,,,TransLunarCoast,None,NASA_AROW_OEM
138551.718,2026-04-03T16:26:48.802000Z,-83270.268385916,-123465.279172592,-68280.883731289,-0.494891686506,-1.491614578449,-0.814621359666,,,,TransLunarCoast,None,NASA_AROW_OEM
138791.718,2026-04-03T16:30:48.802000Z,-83388.826918134,-123822.944815175,-68476.214904449,-0.493097925139,-1.488934509673,-0.813139568767,,,,TransLunarCoast,None,NASA_AROW_OEM
139031.718,2026-04-03T16:34:48.802000Z,-83506.956270155,-124179.968724817,-68671.191274847,-0.491315165984,-1.486266785717,-0.811664659766,,,,TransLunarCoast,None,NASA_AROW_OEM
139271.718,2026-04-03T16:38:48.802000Z,-83624.659068980,-124536.353851209,-68865.814486817,-0.489543296549,-1.483611297932,-0.810196571788,,,,TransLunarCoast,None,NASA_AROW_OEM
139511.718,2026-04-03T16:42:48.802000Z,-83741.937914802,-124892.103118132,-69060.086170177,-0.487782205951,-1.480967939048,-0.808735244730,,,,TransLunarCoast,None,NASA_AROW_OEM
139751.718,2026-04-03T16:46:48.802000Z,-83858.795381395,-125247.219423786,-69254.007940412,-0.486031784886,-1.478336603142,-0.807280619254,,,,TransLunarCoast,None,NASA_AROW_OEM
139991.718,2026-04-03T16:50:48.802000Z,-83975.234016485,-125601.705641108,-69447.581398856,-0.484291925595,-1.475717185624,-0.805832636767,,,,TransLunarCoast,None,NASA_AROW_OEM
140231.718,2026-04-03T16:54:48.802000Z,-84091.256342120,-125955.564618091,-69640.808132869,-0.482562521845,-1.473109583210,-0.804391239413,,,,TransLunarCoast,None,NASA_AROW_OEM
140471.718,2026-04-03T16:58:48.802000Z,-84206.864855031,-126308.799178094,-69833.689716012,-0.480843468895,-1.470513693902,-0.802956370061,,,,TransLunarCoast,None,NASA_AROW_OEM
140711.718,2026-04-03T17:02:48.802000Z,-84322.062026987,-126661.412120150,-70026.227708223,-0.479134663469,-1.467929416968,-0.801527972291,,,,TransLunarCoast,None,NASA_AROW_OEM
140951.718,2026-04-03T17:06:48.802000Z,-84436.850305147,-127013.406219267,-70218.423655979,-0.477436003736,-1.465356652922,-0.800105990384,,,,TransLunarCoast,None,NASA_AROW_OEM
141191.718,2026-04-03T17:10:48.802000Z,-84551.232112399,-127364.784226720,-70410.279092472,-0.475747389277,-1.462795303503,-0.798690369312,,,,TransLunarCoast,None,NASA_AROW_OEM
141431.718,2026-04-03T17:14:48.802000Z,-84665.209847696,-127715.548870350,-70601.795537766,-0.474068721064,-1.460245271653,-0.797281054722,,,,TransLunarCoast,None,NASA_AROW_OEM
141671.718,2026-04-03T17:18:48.802000Z,-84778.785886392,-128065.702854846,-70792.974498961,-0.472399901435,-1.457706461503,-0.795877992933,,,,TransLunarCoast,None,NASA_AROW_OEM
141911.718,2026-04-03T17:22:48.802000Z,-84891.962580563,-128415.248862028,-70983.817470354,-0.470740834070,-1.455178778350,-0.794481130916,,,,TransLunarCoast,None,NASA_AROW_OEM
142151.718,2026-04-03T17:26:48.802000Z,-85004.742259323,-128764.189551127,-71174.325933590,-0.469091423966,-1.452662128641,-0.793090416291,,,,TransLunarCoast,None,NASA_AROW_OEM
142391.718,2026-04-03T17:30:48.802000Z,-85117.127229147,-129112.527559054,-71364.501357824,-0.467451577415,-1.450156419952,-0.791705797315,,,,TransLunarCoast,None,NASA_AROW_OEM
142631.718,2026-04-03T17:34:48.802000Z,-85229.119774169,-129460.265500677,-71554.345199862,-0.465821201982,-1.447661560973,-0.790327222868,,,,TransLunarCoast,None,NASA_AROW_OEM
142886.731,2026-04-03T17:39:03.815000Z,-85347.587732585,-129829.085784481,-71755.787555647,-0.464097238139,-1.445015648938,-0.788862412019,,,,TransLunarCoast,None,NASA_AROW_OEM
143100.095,2026-04-03T17:42:37.179000Z,-85446.456440934,-130137.165520316,-71923.972780077,-0.462664464148,-1.442816794773,-0.787647484528,,,,TransLunarCoast,None,NASA_AROW_OEM
143313.459,2026-04-03T17:46:10.543000Z,-85545.020224018,-130444.776993317,-72091.899280439,-0.461238965674,-1.440626307628,-0.786437217892,,,,TransLunarCoast,None,NASA_AROW_OEM
143526.823,2026-04-03T17:49:43.907000Z,-85643.280627587,-130751.921982161,-72259.568047530,-0.459820681110,-1.438444126277,-0.785231577842,,,,TransLunarCoast,None,NASA_AROW_OEM
143740.187,2026-04-03T17:53:17.271000Z,-85741.239184322,-131058.602252533,-72426.980064872,-0.458409549577,-1.436270190139,-0.784030530472,,,,TransLunarCoast,None,NASA_AROW_OEM
143953.552,2026-04-03T17:56:50.636000Z,-85838.897413994,-131364.819557259,-72594.136308794,-0.457005510919,-1.434104439269,-0.782834042233,,,,TransLunarCoast,None,NASA_AROW_OEM
144166.916,2026-04-03T18:00:24Z,-85936.256823612,-131670.575636441,-72761.037748503,-0.455608505684,-1.431946814348,-0.781642079929,,,,TransLunarCoast,None,NASA_AROW_OEM
144380.280,2026-04-03T18:03:57.364000Z,-86033.318907576,-131975.872217593,-72927.685346160,-0.454218475124,-1.429797256675,-0.780454610711,,,,TransLunarCoast,None,NASA_AROW_OEM
144593.644,2026-04-03T18:07:30.728000Z,-86130.085147826,-132280.711015768,-73094.080056955,-0.452835361175,-1.427655708161,-0.779271602072,,,,TransLunarCoast,None,NASA_AROW_OEM
144807.008,2026-04-03T18:11:04.092000Z,-86226.557013983,-132585.093733689,-73260.222829177,-0.451459106450,-1.425522111317,-0.778093021846,,,,TransLunarCoast,None,NASA_AROW_OEM
145047.008,2026-04-03T18:15:04.092000Z,-86334.722235780,-132926.931979210,-73446.806588533,-0.449919169678,-1.423131592819,-0.776772562840,,,,TransLunarCoast,None,NASA_AROW_OEM
145287.008,2026-04-03T18:19:04.092000Z,-86442.518897604,-133268.197690949,-73633.074100780,-0.448387760136,-1.420750983191,-0.775457621849,,,,TransLunarCoast,None,NASA_AROW_OEM
145527.008,2026-04-03T18:23:04.092000Z,-86549.949036525,-133608.893237515,-73819.026684917,-0.446864799129,-1.418380203265,-0.774148154582,,,,TransLunarCoast,None,NASA_AROW_OEM
145767.008,2026-04-03T18:27:04.092000Z,-86657.014670852,-133949.020968630,-74004.665649374,-0.445350208982,-1.416019174786,-0.772844117259,,,,TransLunarCoast,None,NASA_AROW_OEM
146007.008,2026-04-03T18:31:04.092000Z,-86763.717800369,-134288.583215337,-74189.992292134,-0.443843913020,-1.413667820392,-0.771545466606,,,,TransLunarCoast,None,NASA_AROW_OEM
146247.008,2026-04-03T18:35:04.092000Z,-86870.060406578,-134627.582290224,-74375.007900854,-0.442345835553,-1.411326063604,-0.770252159841,,,,TransLunarCoast,None,NASA_AROW_OEM
146487.008,2026-04-03T18:39:04.092000Z,-86976.044452933,-134966.020487625,-74559.713752984,-0.440855901859,-1.408993828814,-0.768964154674,,,,TransLunarCoast,None,NASA_AROW_OEM
146727.008,2026-04-03T18:43:04.092000Z,-87081.671885068,-135303.900083832,-74744.111115879,-0.439374038169,-1.406671041268,-0.767681409293,,,,TransLunarCoast,None,NASA_AROW_OEM
146967.008,2026-04-03T18:47:04.092000Z,-87186.944631026,-135641.223337298,-74928.201246920,-0.437900171652,-1.404357627058,-0.766403882363,,,,TransLunarCoast,None,NASA_AROW_OEM
147207.008,2026-04-03T18:51:04.092000Z,-87291.864601480,-135977.992488838,-75111.985393619,-0.436434230398,-1.402053513106,-0.765131533015,,,,TransLunarCoast,None,NASA_AROW_OEM
147447.008,2026-04-03T18:55:04.092000Z,-87396.433689955,-136314.209761827,-75295.464793739,-0.434976143404,-1.399758627153,-0.763864320840,,,,TransLunarCoast,None,NASA_AROW_OEM
147687.008,2026-04-03T18:59:04.092000Z,-87500.653773043,-136649.877362394,-75478.640675398,-0.433525840561,-1.397472897749,-0.762602205882,,,,TransLunarCoast,None,NASA_AROW_OEM
147927.008,2026-04-03T19:03:04.092000Z,-87604.526710615,-136984.997479616,-75661.514257178,-0.432083252635,-1.395196254238,-0.761345148633,,,,TransLunarCoast,None,NASA_AROW_OEM
148167.008,2026-04-03T19:07:04.092000Z,-87708.054346030,-137319.572285707,-75844.086748233,-0.430648311261,-1.392928626748,-0.760093110025,,,,TransLunarCoast,None,NASA_AROW_OEM
148407.008,2026-04-03T19:11:04.092000Z,-87811.238506341,-137653.603936207,-76026.359348390,-0.429220948920,-1.390669946181,-0.758846051424,,,,TransLunarCoast,None,NASA_AROW_OEM
148647.008,2026-04-03T19:15:04.092000Z,-87914.081002498,-137987.094570159,-76208.333248259,-0.427801098931,-1.388420144199,-0.757603934622,,,,TransLunarCoast,None,NASA_AROW_OEM
148887.008,2026-04-03T19:19:04.092000Z,-88016.583629546,-138320.046310300,-76390.009629329,-0.426388695438,-1.386179153216,-0.756366721836,,,,TransLunarCoast,None,NASA_AROW_OEM
149127.008,2026-04-03T19:23:04.092000Z,-88118.748166822,-138652.461263233,-76571.389664071,-0.424983673396,-1.383946906384,-0.755134375695,,,,TransLunarCoast,None,NASA_AROW_OEM
149367.008,2026-04-03T19:27:04.092000Z,-88220.576378150,-138984.341519605,-76752.474516036,-0.423585968555,-1.381723337586,-0.753906859240,,,,TransLunarCoast,None,NASA_AROW_OEM
149607.008,2026-04-03T19:31:04.092000Z,-88322.070012026,-139315.689154283,-76933.265339955,-0.422195517453,-1.379508381424,-0.752684135914,,,,TransLunarCoast,None,NASA_AROW_OEM
149847.008,2026-04-03T19:35:04.092000Z,-88423.230801809,-139646.506226523,-77113.763281831,-0.420812257401,-1.377301973207,-0.751466169559,,,,TransLunarCoast,None,NASA_AROW_OEM
150087.008,2026-04-03T19:39:04.092000Z,-88524.060465906,-139976.794780137,-77293.969479038,-0.419436126470,-1.375104048944,-0.750252924408,,,,TransLunarCoast,None,NASA_AROW_OEM
150327.008,2026-04-03T19:43:04.092000Z,-88624.560707948,-140306.556843666,-77473.885060412,-0.418067063481,-1.372914545332,-0.749044365083,,,,TransLunarCoast,None,NASA_AROW_OEM
150567.008,2026-04-03T19:47:04.092000Z,-88724.733216974,-140635.794430537,-77653.511146344,-0.416705007993,-1.370733399750,-0.747840456585,,,,TransLunarCoast,None,NASA_AROW_OEM
150807.008,2026-04-03T19:51:04.092000Z,-88824.579667605,-140964.509539230,-77832.848848869,-0.415349900291,-1.368560550243,-0.746641164292,,,,TransLunarCoast,None,NASA_AROW_OEM
151047.008,2026-04-03T19:55:04.092000Z,-88924.101720215,-141292.704153435,-78011.899271759,-0.414001681377,-1.366395935519,-0.745446453954,,,,TransLunarCoast,None,NASA_AROW_OEM
151287.008,2026-04-03T19:59:04.092000Z,-89023.301021104,-141620.380242209,-78190.663510611,-0.412660292954,-1.364239494935,-0.744256291683,,,,TransLunarCoast,None,NASA_AROW_OEM
151527.008,2026-04-03T20:03:04.092000Z,-89122.179202663,-141947.539760133,-78369.142652929,-0.411325677423,-1.362091168493,-0.743070643954,,,,TransLunarCoast,None,NASA_AROW_OEM
151767.008,2026-04-03T20:07:04.092000Z,-89220.737883543,-142274.184647466,-78547.337778218,-0.409997777864,-1.359950896827,-0.741889477598,,,,TransLunarCoast,None,NASA_AROW_OEM
152007.008,2026-04-03T20:11:04.092000Z,-89318.978668814,-142600.316830291,-78725.249958060,-0.408676538032,-1.357818621195,-0.740712759794,,,,TransLunarCoast,None,NASA_AROW_OEM
152247.008,2026-04-03T20:15:04.092000Z,-89416.903150128,-142925.938220670,-78902.880256204,-0.407361902344,-1.355694283471,-0.739540458070,,,,TransLunarCoast,None,NASA_AROW_OEM
152487.008,2026-04-03T20:19:04.092000Z,-89514.512905874,-143251.050716787,-79080.229728648,-0.406053815871,-1.353577826138,-0.738372540293,,,,TransLunarCoast,None,NASA_AROW_OEM
152727.008,2026-04-03T20:23:04.092000Z,-89611.809501338,-143575.656203093,-79257.299423716,-0.404752224325,-1.351469192279,-0.737208974665,,,,TransLunarCoast,None,NASA_AROW_OEM
152967.008,2026-04-03T20:27:04.092000Z,-89708.794488850,-143899.756550451,-79434.090382141,-0.403457074052,-1.349368325565,-0.736049729722,,,,TransLunarCoast,None,NASA_AROW_OEM
153207.008,2026-04-03T20:31:04.092000Z,-89805.469407941,-144223.353616275,-79610.603637145,-0.402168312023,-1.347275170253,-0.734894774327,,,,TransLunarCoast,None,NASA_AROW_OEM
153447.008,2026-04-03T20:35:04.092000Z,-89901.835785486,-144546.449244669,-79786.840214516,-0.400885885822,-1.345189671174,-0.733744077665,,,,TransLunarCoast,None,NASA_AROW_OEM
153687.008,2026-04-03T20:39:04.092000Z,-89997.895135855,-144869.045266567,-79962.801132683,-0.399609743639,-1.343111773728,-0.732597609240,,,,TransLunarCoast,None,NASA_AROW_OEM
153927.008,2026-04-03T20:43:04.092000Z,-90093.648961055,-145191.143499864,-80138.487402795,-0.398339834260,-1.341041423874,-0.731455338869,,,,TransLunarCoast,None,NASA_AROW_OEM
154167.008,2026-04-03T20:47:04.092000Z,-90189.098750873,-145512.745749553,-80313.900028794,-0.397076107062,-1.338978568123,-0.730317236680,,,,TransLunarCoast,None,NASA_AROW_OEM
154407.008,2026-04-03T20:51:04.092000Z,-90284.245983014,-145833.853807855,-80489.040007489,-0.395818511997,-1.336923153533,-0.729183273106,,,,TransLunarCoast,None,NASA_AROW_OEM
154647.008,2026-04-03T20:55:04.092000Z,-90379.092123243,-146154.469454348,-80663.908328632,-0.394566999590,-1.334875127698,-0.728053418883,,,,TransLunarCoast,None,NASA_AROW_OEM
154887.008,2026-04-03T20:59:04.092000Z,-90473.638625516,-146474.594456099,-80838.505974983,-0.393321520928,-1.332834438744,-0.726927645044,,,,TransLunarCoast,None,NASA_AROW_OEM
155127.008,2026-04-03T21:03:04.092000Z,-90567.886932118,-146794.230567787,-81012.833922389,-0.392082027654,-1.330801035321,-0.725805922916,,,,TransLunarCoast,None,NASA_AROW_OEM
155367.008,2026-04-03T21:07:04.092000Z,-90661.838473794,-147113.379531828,-81186.893139848,-0.390848471953,-1.328774866593,-0.724688224114,,,,TransLunarCoast,None,NASA_AROW_OEM
155607.008,2026-04-03T21:11:04.092000Z,-90755.494669878,-147432.043078500,-81360.684589581,-0.389620806554,-1.326755882239,-0.723574520541,,,,TransLunarCoast,None,NASA_AROW_OEM
155847.008,2026-04-03T21:15:04.092000Z,-90848.856928423,-147750.222926065,-81534.209227100,-0.388398984713,-1.324744032437,-0.722464784382,,,,TransLunarCoast,None,NASA_AROW_OEM
156087.008,2026-04-03T21:19:04.092000Z,-90941.926646326,-148067.920780887,-81707.468001275,-0.387182960209,-1.322739267865,-0.721358988101,,,,TransLunarCoast,None,NASA_AROW_OEM
156327.008,2026-04-03T21:23:04.092000Z,-91034.705209453,-148385.138337551,-81880.461854398,-0.385972687338,-1.320741539689,-0.720257104436,,,,TransLunarCoast,None,NASA_AROW_OEM
156567.008,2026-04-03T21:27:04.092000Z,-91127.193992762,-148701.877278980,-82053.191722253,-0.384768120906,-1.318750799561,-0.719159106397,,,,TransLunarCoast,None,NASA_AROW_OEM
156807.008,2026-04-03T21:31:04.092000Z,-91219.394360425,-149018.139276553,-82225.658534180,-0.383569216215,-1.316766999609,-0.718064967261,,,,TransLunarCoast,None,NASA_AROW_OEM
157047.008,2026-04-03T21:35:04.092000Z,-91311.307665947,-149333.925990214,-82397.863213133,-0.382375929067,-1.314790092434,-0.716974660570,,,,TransLunarCoast,None,NASA_AROW_OEM
157287.008,2026-04-03T21:39:04.092000Z,-91402.935252282,-149649.239068588,-82569.806675752,-0.381188215746,-1.312820031103,-0.715888160127,,,,TransLunarCoast,None,NASA_AROW_OEM
157527.008,2026-04-03T21:43:04.092000Z,-91494.278451952,-149964.080149091,-82741.489832418,-0.380006033019,-1.310856769141,-0.714805439993,,,,TransLunarCoast,None,NASA_AROW_OEM
157767.008,2026-04-03T21:47:04.092000Z,-91585.338587157,-150278.450858042,-82912.913587318,-0.378829338126,-1.308900260527,-0.713726474483,,,,TransLunarCoast,None,NASA_AROW_OEM
158007.008,2026-04-03T21:51:04.092000Z,-91676.116969894,-150592.352810765,-83084.078838505,-0.377658088774,-1.306950459690,-0.712651238163,,,,TransLunarCoast,None,NASA_AROW_OEM
158247.008,2026-04-03T21:55:04.092000Z,-91766.614902064,-150905.787611703,-83254.986477956,-0.376492243130,-1.305007321498,-0.711579705846,,,,TransLunarCoast,None,NASA_AROW_OEM
158487.008,2026-04-03T21:59:04.092000Z,-91856.833675582,-151218.756854519,-83425.637391635,-0.375331759814,-1.303070801259,-0.710511852592,,,,TransLunarCoast,None,NASA_AROW_OEM
158727.008,2026-04-03T22:03:04.092000Z,-91946.774572486,-151531.262122202,-83596.032459549,-0.374176597896,-1.301140854709,-0.709447653701,,,,TransLunarCoast,None,NASA_AROW_OEM
